TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_OBRA_VIVIENDAS#es,TIPO_OBRA_VIVIENDAS_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Garafía,38016,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Garafía,38016,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Garafía,38016,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Garafía,38016,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Garafía,38016,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Garafía,38016,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Garafía,38016,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
Garafía,38016,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Los Llanos de Aridane,38024,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Llanos de Aridane,38024,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Los Llanos de Aridane,38024,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Llanos de Aridane,38024,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Los Llanos de Aridane,38024,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Llanos de Aridane,38024,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Los Llanos de Aridane,38024,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Llanos de Aridane,38024,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Los Llanos de Aridane,38024,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,8,,,,
Los Llanos de Aridane,38024,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Los Llanos de Aridane,38024,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Los Llanos de Aridane,38024,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Los Llanos de Aridane,38024,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Los Llanos de Aridane,38024,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Los Llanos de Aridane,38024,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Los Llanos de Aridane,38024,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Los Llanos de Aridane,38024,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,39,,,,
Los Llanos de Aridane,38024,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,24,,,,
Los Llanos de Aridane,38024,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,12,,,,
Los Llanos de Aridane,38024,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,36,,,,
Los Llanos de Aridane,38024,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Los Llanos de Aridane,38024,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
Los Llanos de Aridane,38024,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Los Llanos de Aridane,38024,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,14,,,,
Los Llanos de Aridane,38024,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,31,,,,
Los Llanos de Aridane,38024,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,20,,,,
Los Llanos de Aridane,38024,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,11,,,,
Los Llanos de Aridane,38024,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,34,,,,
Los Llanos de Aridane,38024,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Los Llanos de Aridane,38024,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Los Llanos de Aridane,38024,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Los Llanos de Aridane,38024,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,15,,,,
El Paso,38027,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
El Paso,38027,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
El Paso,38027,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Paso,38027,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
El Paso,38027,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
El Paso,38027,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
El Paso,38027,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
El Paso,38027,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
El Paso,38027,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
El Paso,38027,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,11,,,,
El Paso,38027,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
El Paso,38027,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
El Paso,38027,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
El Paso,38027,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
El Paso,38027,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
El Paso,38027,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
El Paso,38027,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
El Paso,38027,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,11,,,,
El Paso,38027,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
El Paso,38027,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Puntagorda,38029,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puntagorda,38029,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Puntagorda,38029,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puntagorda,38029,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntagorda,38029,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puntagorda,38029,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puntagorda,38029,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
Puntagorda,38029,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Puntagorda,38029,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Puntagorda,38029,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Puntagorda,38029,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Puntagorda,38029,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Puntagorda,38029,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Puntagorda,38029,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
Puntagorda,38029,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
Puntagorda,38029,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Puntagorda,38029,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Puntagorda,38029,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Puntagorda,38029,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,8,,,,
Puntagorda,38029,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Puntagorda,38029,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Puntallana,38030,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puntallana,38030,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Puntallana,38030,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Puntallana,38030,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Puntallana,38030,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Puntallana,38030,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puntallana,38030,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Andrés y Sauces,38033,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
San Andrés y Sauces,38033,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
San Andrés y Sauces,38033,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
San Andrés y Sauces,38033,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
San Andrés y Sauces,38033,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
San Andrés y Sauces,38033,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
San Andrés y Sauces,38033,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
San Andrés y Sauces,38033,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
San Andrés y Sauces,38033,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Andrés y Sauces,38033,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Andrés y Sauces,38033,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Andrés y Sauces,38033,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de La Palma,38037,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,3,,,,
Santa Cruz de La Palma,38037,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Santa Cruz de La Palma,38037,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de La Palma,38037,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de La Palma,38037,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Santa Cruz de La Palma,38037,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de La Palma,38037,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,11,,,,
Santa Cruz de La Palma,38037,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Santa Cruz de La Palma,38037,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de La Palma,38037,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,-1,,,,
Santa Cruz de La Palma,38037,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Santa Cruz de La Palma,38037,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,13,,,,
Santa Cruz de La Palma,38037,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de La Palma,38037,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de La Palma,38037,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Tazacorte,38045,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Tazacorte,38045,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Tazacorte,38045,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Tazacorte,38045,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Tazacorte,38045,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Tazacorte,38045,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Tazacorte,38045,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Tazacorte,38045,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Tazacorte,38045,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Tazacorte,38045,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Tazacorte,38045,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Tijarafe,38047,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tijarafe,38047,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
